Source,Target
CWE-287,CVE-2021-27451
CWE-287,CVE-2021-26905
CWE-287,CVE-2021-26638
CWE-287,CVE-2021-26637
CWE-287,CVE-2021-26627
CWE-287,CVE-2021-26620
CWE-287,CVE-2021-26598
CWE-287,CVE-2021-26117
CWE-287,CVE-2021-26088
CWE-287,CVE-2021-26077
CWE-287,CVE-2021-26074
CWE-287,CVE-2021-26073
CWE-287,CVE-2021-26070
CWE-287,CVE-2021-25910
CWE-287,CVE-2021-25505
CWE-287,CVE-2021-25484
CWE-287,CVE-2021-25466
CWE-287,CVE-2021-25451
CWE-287,CVE-2021-25445
CWE-287,CVE-2021-25442
CWE-287,CVE-2021-25430
CWE-287,CVE-2021-25424
CWE-287,CVE-2021-25389
CWE-287,CVE-2021-25368
CWE-287,CVE-2021-25343
CWE-287,CVE-2021-25342
CWE-287,CVE-2021-25341
CWE-287,CVE-2021-25281
CWE-287,CVE-2021-25147
CWE-287,CVE-2021-25036
CWE-287,CVE-2021-24647
CWE-287,CVE-2021-24527
CWE-287,CVE-2021-24175
CWE-287,CVE-2021-24148
CWE-287,CVE-2021-24017
CWE-287,CVE-2021-23923
CWE-287,CVE-2021-23857
CWE-287,CVE-2021-23365
CWE-287,CVE-2021-23196
CWE-287,CVE-2021-23147
CWE-287,CVE-2021-23008
CWE-287,CVE-2021-22943
CWE-287,CVE-2021-22893
CWE-287,CVE-2021-22860
CWE-287,CVE-2021-22858
CWE-287,CVE-2021-22796
CWE-287,CVE-2021-22764
CWE-287,CVE-2021-22566
CWE-287,CVE-2021-22507
CWE-287,CVE-2021-22497
CWE-287,CVE-2021-22496
CWE-287,CVE-2021-22490
CWE-287,CVE-2021-22473
CWE-287,CVE-2021-22171
CWE-287,CVE-2021-22155
CWE-287,CVE-2021-22025
CWE-287,CVE-2021-22002
CWE-287,CVE-2021-21998
CWE-287,CVE-2021-21994
CWE-287,CVE-2021-21982
CWE-287,CVE-2021-21965
CWE-287,CVE-2021-21964
CWE-287,CVE-2021-21955
CWE-287,CVE-2021-21952
CWE-287,CVE-2021-21902
CWE-287,CVE-2021-21564
CWE-287,CVE-2021-21538
CWE-287,CVE-2021-21513
CWE-287,CVE-2021-21502
CWE-287,CVE-2021-21378
CWE-287,CVE-2021-21335
CWE-287,CVE-2021-21329
CWE-287,CVE-2021-21308
CWE-287,CVE-2021-21177
CWE-287,CVE-2021-21126
CWE-287,CVE-2021-20776
CWE-287,CVE-2021-20737
CWE-287,CVE-2021-20598
CWE-287,CVE-2021-20593
CWE-287,CVE-2021-20590
CWE-287,CVE-2021-20578
CWE-287,CVE-2021-20288
CWE-287,CVE-2021-20278
CWE-287,CVE-2021-20238
CWE-287,CVE-2021-20168
CWE-287,CVE-2021-20161
CWE-287,CVE-2021-20145
CWE-287,CVE-2021-20092
CWE-287,CVE-2021-20020
CWE-287,CVE-2021-20018
CWE-287,CVE-2021-1950
CWE-287,CVE-2021-1863
CWE-287,CVE-2021-1725
CWE-287,CVE-2021-1561
CWE-287,CVE-2021-1542
CWE-287,CVE-2021-1541
CWE-287,CVE-2021-1472
CWE-287,CVE-2021-1468
CWE-287,CVE-2021-0595
CWE-287,CVE-2021-0193
CWE-287,CVE-2021-0096
CWE-287,CVE-2022-39801
CWE-287,CVE-2022-39205
CWE-287,CVE-2022-38700
CWE-287,CVE-2022-38368
CWE-287,CVE-2022-38180
CWE-287,CVE-2022-38081
CWE-287,CVE-2022-38064
CWE-287,CVE-2022-37397
CWE-287,CVE-2022-37042
CWE-287,CVE-2022-36526
CWE-287,CVE-2022-36436
CWE-287,CVE-2022-36412
CWE-287,CVE-2022-36296
CWE-287,CVE-2022-36106
CWE-287,CVE-2022-36093
CWE-287,CVE-2022-36092
CWE-287,CVE-2022-36073
CWE-287,CVE-2022-35928
CWE-287,CVE-2022-35925
CWE-287,CVE-2022-35726
CWE-287,CVE-2022-35629
CWE-287,CVE-2022-35167
CWE-287,CVE-2022-35147
CWE-287,CVE-2022-35142
CWE-287,CVE-2022-35122
CWE-287,CVE-2022-34919
CWE-287,CVE-2022-34907
CWE-287,CVE-2022-34839
CWE-287,CVE-2022-34767
CWE-287,CVE-2022-34575
CWE-287,CVE-2022-34535
CWE-287,CVE-2022-34380
CWE-287,CVE-2022-34379
CWE-287,CVE-2022-34372
CWE-287,CVE-2022-34149
CWE-287,CVE-2022-33750
CWE-287,CVE-2022-33736
CWE-287,CVE-2022-33202
CWE-287,CVE-2022-33139
CWE-287,CVE-2022-32560
CWE-287,CVE-2022-32429
CWE-287,CVE-2022-32282
CWE-287,CVE-2022-32276
CWE-287,CVE-2022-3173
CWE-287,CVE-2022-31656
CWE-287,CVE-2022-3152
CWE-287,CVE-2022-31463
CWE-287,CVE-2022-31461
CWE-287,CVE-2022-31164
CWE-287,CVE-2022-31131
CWE-287,CVE-2022-31125
CWE-287,CVE-2022-31083
CWE-287,CVE-2022-31020
CWE-287,CVE-2022-31011
CWE-287,CVE-2022-30755
CWE-287,CVE-2022-30749
CWE-287,CVE-2022-30624
CWE-287,CVE-2022-30623
CWE-287,CVE-2022-30550
CWE-287,CVE-2022-30319
CWE-287,CVE-2022-30238
CWE-287,CVE-2022-30229
CWE-287,CVE-2022-30034
CWE-287,CVE-2022-29934
CWE-287,CVE-2022-29883
CWE-287,CVE-2022-29865
CWE-287,CVE-2022-29858
CWE-287,CVE-2022-29775
CWE-287,CVE-2022-29578
CWE-287,CVE-2022-29534
CWE-287,CVE-2022-29518
CWE-287,CVE-2022-29334
CWE-287,CVE-2022-29237
CWE-287,CVE-2022-29083
CWE-287,CVE-2022-28993
CWE-287,CVE-2022-28955
CWE-287,CVE-2022-28860
CWE-287,CVE-2022-28790
CWE-287,CVE-2022-28771
CWE-287,CVE-2022-28620
CWE-287,CVE-2022-28617
CWE-287,CVE-2022-2818
CWE-287,CVE-2022-28106
CWE-287,CVE-2022-27969
CWE-287,CVE-2022-27968
CWE-287,CVE-2022-27967
CWE-287,CVE-2022-27839
CWE-287,CVE-2022-2765
CWE-287,CVE-2022-26975
CWE-287,CVE-2022-26971
CWE-287,CVE-2022-26865
CWE-287,CVE-2022-26858
CWE-287,CVE-2022-2675
CWE-287,CVE-2022-26724
CWE-287,CVE-2022-2664
CWE-287,CVE-2022-2662
CWE-287,CVE-2022-26562
CWE-287,CVE-2022-26504
CWE-287,CVE-2022-26136
CWE-287,CVE-2022-26091
CWE-287,CVE-2022-26034
CWE-287,CVE-2022-25915
CWE-287,CVE-2022-25833
CWE-287,CVE-2022-25832
CWE-287,CVE-2022-25831
CWE-287,CVE-2022-25825
CWE-287,CVE-2022-25817
CWE-287,CVE-2022-25816
CWE-287,CVE-2022-25640
CWE-287,CVE-2022-2553
CWE-287,CVE-2022-2552
CWE-287,CVE-2022-25359
CWE-287,CVE-2022-25262
CWE-287,CVE-2022-25226
CWE-287,CVE-2022-2503
CWE-287,CVE-2022-24985
CWE-287,CVE-2022-24976
CWE-287,CVE-2022-24885
CWE-287,CVE-2022-24883
CWE-287,CVE-2022-24882
CWE-287,CVE-2022-24857
CWE-287,CVE-2022-24813
CWE-287,CVE-2022-24748
CWE-287,CVE-2022-24740
CWE-287,CVE-2022-24738
CWE-287,CVE-2022-24562
CWE-287,CVE-2022-24551
CWE-287,CVE-2022-24422
CWE-287,CVE-2022-24331
CWE-287,CVE-2022-24286
CWE-287,CVE-2022-24285
CWE-287,CVE-2022-24259
CWE-287,CVE-2022-24047
CWE-287,CVE-2022-2393
CWE-287,CVE-2022-23855
CWE-287,CVE-2022-23849
CWE-287,CVE-2022-23807
CWE-287,CVE-2022-23795
CWE-287,CVE-2022-23729
CWE-287,CVE-2022-23725
CWE-287,CVE-2022-23724
CWE-287,CVE-2022-23723
CWE-287,CVE-2022-23722
CWE-287,CVE-2022-23719
CWE-287,CVE-2022-23699
CWE-287,CVE-2022-23691
CWE-287,CVE-2022-23660
CWE-287,CVE-2022-23658
CWE-287,CVE-2022-23657
CWE-287,CVE-2022-23654
CWE-287,CVE-2022-23652
CWE-287,CVE-2022-23635
CWE-287,CVE-2022-23602
CWE-287,CVE-2022-23600
CWE-287,CVE-2022-23383
CWE-287,CVE-2022-2336
CWE-287,CVE-2022-23232
CWE-287,CVE-2022-23220
CWE-287,CVE-2022-23178
CWE-287,CVE-2022-23156
CWE-287,CVE-2022-23126
CWE-287,CVE-2022-2302
CWE-287,CVE-2022-22990
CWE-287,CVE-2022-22972
CWE-287,CVE-2022-22956
CWE-287,CVE-2022-22955
CWE-287,CVE-2022-22935
CWE-287,CVE-2022-22831
CWE-287,CVE-2022-22796
CWE-287,CVE-2022-22730
CWE-287,CVE-2022-0342
CWE-287,CVE-2022-0366
CWE-287,CVE-2022-0492
CWE-287,CVE-2022-0540
CWE-287,CVE-2022-0547
CWE-287,CVE-2022-0715
CWE-287,CVE-2022-0730
CWE-287,CVE-2022-0755
CWE-287,CVE-2022-0910
CWE-287,CVE-2022-0985
CWE-287,CVE-2022-0992
CWE-287,CVE-2022-0993
CWE-287,CVE-2022-1040
CWE-287,CVE-2022-1049
CWE-287,CVE-2022-1065
CWE-287,CVE-2022-1067
CWE-287,CVE-2022-1084
CWE-287,CVE-2022-1148
CWE-287,CVE-2022-1248
CWE-287,CVE-2022-1349
CWE-287,CVE-2022-1426
CWE-287,CVE-2022-1460
CWE-287,CVE-2022-1681
CWE-287,CVE-2022-1716
CWE-287,CVE-2022-1955
CWE-287,CVE-2022-20126
CWE-287,CVE-2022-2031
CWE-287,CVE-2022-20695
CWE-287,CVE-2022-20733
CWE-287,CVE-2022-20798
CWE-287,CVE-2022-20923
CWE-287,CVE-2022-21142
CWE-287,CVE-2022-2133
CWE-287,CVE-2022-2141
CWE-287,CVE-2022-21692
CWE-287,CVE-2022-21695
CWE-287,CVE-2022-21934
CWE-287,CVE-2022-21935
CWE-287,CVE-2022-21968
CWE-287,CVE-2022-2197
CWE-287,CVE-2022-22259
CWE-287,CVE-2022-22279
CWE-287,CVE-2022-22284
CWE-287,CVE-2022-22289
CWE-287,CVE-2022-22426
CWE-287,CVE-2022-22485
CWE-287,CVE-2022-22487
CWE-287,CVE-2022-22557
CWE-287,CVE-2022-22576
CWE-287,CVE-2022-22656
CWE-119,CVE-2022-31620
CWE-119,CVE-2020-9642
CWE-119,CVE-2020-9605
CWE-119,CVE-2020-9604
CWE-119,CVE-2020-9598
CWE-119,CVE-2020-9595
CWE-119,CVE-2020-9593
CWE-119,CVE-2020-9140
CWE-119,CVE-2020-8935
CWE-119,CVE-2020-8904
CWE-119,CVE-2020-8703
CWE-119,CVE-2020-7554
CWE-119,CVE-2020-7550
CWE-119,CVE-2020-7456
CWE-119,CVE-2020-7452
CWE-119,CVE-2020-6867
CWE-119,CVE-2020-6352
CWE-119,CVE-2020-6351
CWE-119,CVE-2020-6328
CWE-119,CVE-2020-5968
CWE-119,CVE-2020-5861
CWE-119,CVE-2020-5778
CWE-119,CVE-2020-5542
CWE-119,CVE-2020-5388
CWE-119,CVE-2020-5383
CWE-119,CVE-2020-5254
CWE-119,CVE-2020-5135
CWE-119,CVE-2020-3846
CWE-119,CVE-2020-3840
CWE-119,CVE-2020-3776
CWE-119,CVE-2020-3775
CWE-119,CVE-2020-3774
CWE-119,CVE-2020-3772
CWE-119,CVE-2020-3754
CWE-119,CVE-2020-3752
CWE-119,CVE-2020-3693
CWE-119,CVE-2020-3669
CWE-119,CVE-2020-35878
CWE-119,CVE-2020-35877
CWE-119,CVE-2020-3562
CWE-119,CVE-2020-35527
CWE-119,CVE-2020-35522
CWE-119,CVE-2020-35521
CWE-119,CVE-2020-35511
CWE-119,CVE-2020-3544
CWE-119,CVE-2020-3500
CWE-119,CVE-2020-3423
CWE-119,CVE-2020-3331
CWE-119,CVE-2020-3310
CWE-119,CVE-2020-3273
CWE-119,CVE-2020-3268
CWE-119,CVE-2020-3257
CWE-119,CVE-2020-3146
CWE-119,CVE-2020-3145
CWE-119,CVE-2020-29557
CWE-119,CVE-2020-28220
CWE-119,CVE-2020-28144
CWE-119,CVE-2020-27874
CWE-119,CVE-2020-27815
CWE-119,CVE-2020-27792
CWE-119,CVE-2020-26243
CWE-119,CVE-2020-25690
CWE-119,CVE-2020-25614
CWE-119,CVE-2020-25599
CWE-119,CVE-2020-25016
CWE-119,CVE-2020-24342
CWE-119,CVE-2020-24074
CWE-119,CVE-2020-23574
CWE-119,CVE-2020-23563
CWE-119,CVE-2020-20220
CWE-119,CVE-2020-1899
CWE-119,CVE-2020-1814
CWE-119,CVE-2020-17426
CWE-119,CVE-2020-17397
CWE-119,CVE-2020-15782
CWE-119,CVE-2020-15584
CWE-119,CVE-2020-15582
CWE-119,CVE-2020-15564
CWE-119,CVE-2020-15563
CWE-119,CVE-2020-15373
CWE-119,CVE-2020-15350
CWE-119,CVE-2020-15266
CWE-119,CVE-2020-15198
CWE-119,CVE-2020-15065
CWE-119,CVE-2020-15061
CWE-119,CVE-2020-15057
CWE-119,CVE-2020-14968
CWE-119,CVE-2020-14967
CWE-119,CVE-2020-14392
CWE-119,CVE-2020-14360
CWE-119,CVE-2020-14345
CWE-119,CVE-2020-14096
CWE-119,CVE-2020-13832
CWE-119,CVE-2020-13831
CWE-119,CVE-2020-13754
CWE-119,CVE-2020-13573
CWE-119,CVE-2020-13571
CWE-119,CVE-2020-13561
CWE-119,CVE-2020-12441
CWE-119,CVE-2020-12373
CWE-119,CVE-2020-12370
CWE-119,CVE-2020-12365
CWE-119,CVE-2020-11898
CWE-119,CVE-2020-11896
CWE-119,CVE-2020-11865
CWE-119,CVE-2020-11520
CWE-119,CVE-2020-11305
CWE-119,CVE-2020-11289
CWE-119,CVE-2020-11288
CWE-119,CVE-2020-11286
CWE-119,CVE-2020-11259
CWE-119,CVE-2020-11258
CWE-119,CVE-2020-11257
CWE-119,CVE-2020-11256
CWE-119,CVE-2020-11196
CWE-119,CVE-2020-11194
CWE-119,CVE-2020-11181
CWE-119,CVE-2020-11180
CWE-119,CVE-2020-11150
CWE-119,CVE-2020-11149
CWE-119,CVE-2020-11058
CWE-119,CVE-2020-11046
CWE-119,CVE-2020-10848
CWE-119,CVE-2020-10757
CWE-119,CVE-2020-10565
CWE-119,CVE-2020-10292
CWE-119,CVE-2020-0796
CWE-119,CVE-2020-0033
CWE-119,CVE-2020-0020
CWE-119,CVE-2021-46786
CWE-119,CVE-2021-46598
CWE-119,CVE-2021-46461
CWE-119,CVE-2021-46333
CWE-119,CVE-2021-46157
CWE-119,CVE-2021-46153
CWE-119,CVE-2021-46053
CWE-119,CVE-2021-46020
CWE-119,CVE-2021-45767
CWE-119,CVE-2021-45764
CWE-119,CVE-2021-45762
CWE-119,CVE-2021-45760
CWE-119,CVE-2021-45293
CWE-119,CVE-2021-45067
CWE-119,CVE-2021-44992
CWE-119,CVE-2021-44975
CWE-119,CVE-2021-44920
CWE-119,CVE-2021-44712
CWE-119,CVE-2021-44503
CWE-119,CVE-2021-44499
CWE-119,CVE-2021-44496
CWE-119,CVE-2021-44018
CWE-119,CVE-2021-44016
CWE-119,CVE-2021-43754
CWE-119,CVE-2021-43015
CWE-119,CVE-2021-43013
CWE-119,CVE-2021-43012
CWE-119,CVE-2021-43011
CWE-119,CVE-2021-42738
CWE-119,CVE-2021-42737
CWE-119,CVE-2021-42726
CWE-119,CVE-2021-42724
CWE-119,CVE-2021-42659
CWE-119,CVE-2021-42267
CWE-119,CVE-2021-42266
CWE-119,CVE-2021-42262
CWE-119,CVE-2021-41838
CWE-119,CVE-2021-41837
CWE-119,CVE-2021-41771
CWE-119,CVE-2021-4157
CWE-119,CVE-2021-41289
CWE-119,CVE-2021-41121
CWE-119,CVE-2021-40777
CWE-119,CVE-2021-40775
CWE-119,CVE-2021-40772
CWE-119,CVE-2021-40771
CWE-119,CVE-2021-40770
CWE-119,CVE-2021-40760
CWE-119,CVE-2021-40759
CWE-119,CVE-2021-40758
CWE-119,CVE-2021-40757
CWE-119,CVE-2021-40755
CWE-119,CVE-2021-40754
CWE-119,CVE-2021-40753
CWE-119,CVE-2021-40752
CWE-119,CVE-2021-40751
CWE-119,CVE-2021-40733
CWE-119,CVE-2021-40715
CWE-119,CVE-2021-40710
CWE-119,CVE-2021-40703
CWE-119,CVE-2021-40702
CWE-119,CVE-2021-40701
CWE-119,CVE-2021-40700
CWE-119,CVE-2021-40368
CWE-119,CVE-2021-40167
CWE-119,CVE-2021-40142
CWE-119,CVE-2021-4011
CWE-119,CVE-2021-4010
CWE-119,CVE-2021-4009
CWE-119,CVE-2021-4008
CWE-119,CVE-2021-40027
CWE-119,CVE-2021-40017
CWE-119,CVE-2021-39832
CWE-119,CVE-2021-39830
CWE-119,CVE-2021-39824
CWE-119,CVE-2021-39819
CWE-119,CVE-2021-39818
CWE-119,CVE-2021-39817
CWE-119,CVE-2021-39816
CWE-119,CVE-2021-39798
CWE-119,CVE-2021-39708
CWE-119,CVE-2021-3889
CWE-119,CVE-2021-3888
CWE-119,CVE-2021-38646
CWE-119,CVE-2021-38575
CWE-119,CVE-2021-38442
CWE-119,CVE-2021-38436
CWE-119,CVE-2021-38201
CWE-119,CVE-2021-38190
CWE-119,CVE-2021-3746
CWE-119,CVE-2021-37002
CWE-119,CVE-2021-36754
CWE-119,CVE-2021-3657
CWE-119,CVE-2021-3635
CWE-119,CVE-2021-3634
CWE-119,CVE-2021-36078
CWE-119,CVE-2021-36077
CWE-119,CVE-2021-36076
CWE-119,CVE-2021-36070
CWE-119,CVE-2021-36069
CWE-119,CVE-2021-36068
CWE-119,CVE-2021-36067
CWE-119,CVE-2021-36059
CWE-119,CVE-2021-36017
CWE-119,CVE-2021-36009
CWE-119,CVE-2021-3598
CWE-119,CVE-2021-3582
CWE-119,CVE-2021-3571
CWE-119,CVE-2021-3570
CWE-119,CVE-2021-3569
CWE-119,CVE-2021-3559
CWE-119,CVE-2021-3549
CWE-119,CVE-2021-35132
CWE-119,CVE-2021-35120
CWE-119,CVE-2021-35098
CWE-119,CVE-2021-3507
CWE-119,CVE-2021-3498
CWE-119,CVE-2021-34934
CWE-119,CVE-2021-34874
CWE-119,CVE-2021-34859
CWE-119,CVE-2021-34856
CWE-119,CVE-2021-3482
CWE-119,CVE-2021-34550
CWE-119,CVE-2021-34402
CWE-119,CVE-2021-34378
CWE-119,CVE-2021-34377
CWE-119,CVE-2021-34376
CWE-119,CVE-2021-34306
CWE-119,CVE-2021-3410
CWE-119,CVE-2021-3409
CWE-119,CVE-2021-33847
CWE-119,CVE-2021-33737
CWE-119,CVE-2021-33627
CWE-119,CVE-2021-33625
CWE-119,CVE-2021-33478
CWE-119,CVE-2021-32994
CWE-119,CVE-2021-32992
CWE-119,CVE-2021-32537
CWE-119,CVE-2021-32027
CWE-119,CVE-2021-32020
CWE-119,CVE-2021-31977
CWE-119,CVE-2021-31883
CWE-119,CVE-2021-31882
CWE-119,CVE-2021-31617
CWE-119,CVE-2021-31495
CWE-119,CVE-2021-31493
CWE-119,CVE-2021-31472
CWE-119,CVE-2021-31261
CWE-119,CVE-2021-30666
CWE-119,CVE-2021-30530
CWE-119,CVE-2021-30498
CWE-119,CVE-2021-30472
CWE-119,CVE-2021-30454
CWE-119,CVE-2021-30350
CWE-119,CVE-2021-30316
CWE-119,CVE-2021-29097
CWE-119,CVE-2021-28878
CWE-119,CVE-2021-28877
CWE-119,CVE-2021-28689
CWE-119,CVE-2021-28036
CWE-119,CVE-2021-27692
CWE-119,CVE-2021-27691
CWE-119,CVE-2021-27477
CWE-119,CVE-2021-27376
CWE-119,CVE-2021-26868
CWE-119,CVE-2021-26843
CWE-119,CVE-2021-26561
CWE-119,CVE-2021-26378
CWE-119,CVE-2021-26373
CWE-119,CVE-2021-26372
CWE-119,CVE-2021-26369
CWE-119,CVE-2021-26364
CWE-119,CVE-2021-26352
CWE-119,CVE-2021-26351
CWE-119,CVE-2021-26336
CWE-119,CVE-2021-26257
CWE-119,CVE-2021-25493
CWE-119,CVE-2021-25449
CWE-119,CVE-2021-25387
CWE-119,CVE-2021-25386
CWE-119,CVE-2021-25385
CWE-119,CVE-2021-25383
CWE-119,CVE-2021-25217
CWE-119,CVE-2021-22789
CWE-119,CVE-2021-22761
CWE-119,CVE-2021-22714
CWE-119,CVE-2021-22713
CWE-119,CVE-2021-22712
CWE-119,CVE-2021-22711
CWE-119,CVE-2021-22710
CWE-119,CVE-2021-22709
CWE-119,CVE-2021-22705
CWE-119,CVE-2021-22543
CWE-119,CVE-2021-22479
CWE-119,CVE-2021-22434
CWE-119,CVE-2021-22433
CWE-119,CVE-2021-22432
CWE-119,CVE-2021-22431
CWE-119,CVE-2021-22429
CWE-119,CVE-2021-22426
CWE-119,CVE-2021-21951
CWE-119,CVE-2021-21950
CWE-119,CVE-2021-21862
CWE-119,CVE-2021-21858
CWE-119,CVE-2021-21857
CWE-119,CVE-2021-21856
CWE-119,CVE-2021-21855
CWE-119,CVE-2021-21854
CWE-119,CVE-2021-21853
CWE-119,CVE-2021-21849
CWE-119,CVE-2021-21848
CWE-119,CVE-2021-21847
CWE-119,CVE-2021-21846
CWE-119,CVE-2021-21845
CWE-119,CVE-2021-21844
CWE-119,CVE-2021-21843
CWE-119,CVE-2021-21842
CWE-119,CVE-2021-21841
CWE-119,CVE-2021-21840
CWE-119,CVE-2021-21839
CWE-119,CVE-2021-21838
CWE-119,CVE-2021-21836
CWE-119,CVE-2021-21835
CWE-119,CVE-2021-21834
CWE-119,CVE-2021-21832
CWE-119,CVE-2021-21808
CWE-119,CVE-2021-21704
CWE-119,CVE-2021-21557
CWE-119,CVE-2021-21458
CWE-119,CVE-2021-21457
CWE-119,CVE-2021-21453
CWE-119,CVE-2021-21452
CWE-119,CVE-2021-21451
CWE-119,CVE-2021-21450
CWE-119,CVE-2021-21449
CWE-119,CVE-2021-21140
CWE-119,CVE-2021-21118
CWE-119,CVE-2021-20988
CWE-119,CVE-2021-20589
CWE-119,CVE-2021-20588
CWE-119,CVE-2021-20325
CWE-119,CVE-2021-20294
CWE-119,CVE-2021-20284
CWE-119,CVE-2021-20239
CWE-119,CVE-2021-20019
CWE-119,CVE-2021-1973
CWE-119,CVE-2021-1816
CWE-119,CVE-2021-1770
CWE-119,CVE-2021-1713
CWE-119,CVE-2021-1521
CWE-119,CVE-2021-1511
CWE-119,CVE-2021-1510
CWE-119,CVE-2021-1509
CWE-119,CVE-2021-1502
CWE-119,CVE-2021-1479
CWE-119,CVE-2021-1451
CWE-119,CVE-2021-1433
CWE-119,CVE-2021-1352
CWE-119,CVE-2021-1300
CWE-119,CVE-2021-1273
CWE-119,CVE-2021-1241
CWE-119,CVE-2021-1131
CWE-119,CVE-2021-0947
CWE-119,CVE-2021-0946
CWE-119,CVE-2021-0903
CWE-119,CVE-2021-0896
CWE-119,CVE-2021-0895
CWE-119,CVE-2021-0678
CWE-119,CVE-2021-0227
CWE-119,CVE-2021-0189
CWE-119,CVE-2021-0188
CWE-119,CVE-2021-0054
CWE-119,CVE-2021-0004
CWE-119,CVE-2022-38161
CWE-119,CVE-2022-37302
CWE-119,CVE-2022-36153
CWE-119,CVE-2022-36151
CWE-119,CVE-2022-36086
CWE-119,CVE-2022-35911
CWE-119,CVE-2022-35486
CWE-119,CVE-2022-35485
CWE-119,CVE-2022-35484
CWE-119,CVE-2022-35483
CWE-119,CVE-2022-35482
CWE-119,CVE-2022-35481
CWE-119,CVE-2022-35479
CWE-119,CVE-2022-35478
CWE-119,CVE-2022-35477
CWE-119,CVE-2022-35476
CWE-119,CVE-2022-35114
CWE-119,CVE-2022-35108
CWE-119,CVE-2022-35106
CWE-119,CVE-2022-35101
CWE-119,CVE-2022-35100
CWE-119,CVE-2022-34764
CWE-119,CVE-2022-34529
CWE-119,CVE-2022-34502
CWE-119,CVE-2022-34488
CWE-119,CVE-2022-34291
CWE-119,CVE-2022-34290
CWE-119,CVE-2022-34287
CWE-119,CVE-2022-32811
CWE-119,CVE-2022-32455
CWE-119,CVE-2022-3216
CWE-119,CVE-2022-32035
CWE-119,CVE-2022-32034
CWE-119,CVE-2022-32033
CWE-119,CVE-2022-32031
CWE-119,CVE-2022-32030
CWE-119,CVE-2022-0351
CWE-119,CVE-2022-0470
CWE-119,CVE-2022-0500
CWE-119,CVE-2022-0519
CWE-119,CVE-2022-0521
CWE-119,CVE-2022-0522
CWE-119,CVE-2022-0523
CWE-119,CVE-2022-0610
CWE-119,CVE-2022-0614
CWE-119,CVE-2022-0797
CWE-119,CVE-2022-0809
CWE-119,CVE-2022-1355
CWE-119,CVE-2022-1441
CWE-119,CVE-2022-20017
CWE-119,CVE-2022-20019
CWE-119,CVE-2022-20020
CWE-119,CVE-2022-20036
CWE-119,CVE-2022-20037
CWE-119,CVE-2022-20038
CWE-119,CVE-2022-20064
CWE-119,CVE-2022-20236
CWE-119,CVE-2022-20238
CWE-119,CVE-2022-20385
CWE-119,CVE-2022-20683
CWE-119,CVE-2022-20796
CWE-119,CVE-2022-21160
CWE-119,CVE-2022-21237
CWE-119,CVE-2022-22100
CWE-119,CVE-2022-22558
CWE-119,CVE-2022-22612
CWE-119,CVE-2022-22640
CWE-119,CVE-2022-24063
CWE-119,CVE-2022-24322
CWE-119,CVE-2022-24788
CWE-119,CVE-2022-25658
CWE-119,CVE-2022-25818
CWE-119,CVE-2022-25959
CWE-119,CVE-2022-26125
CWE-119,CVE-2022-26126
CWE-119,CVE-2022-26127
CWE-119,CVE-2022-26128
CWE-119,CVE-2022-26129
CWE-119,CVE-2022-26723
CWE-119,CVE-2022-26763
CWE-119,CVE-2022-27835
CWE-119,CVE-2022-28194
CWE-119,CVE-2022-28858
CWE-119,CVE-2022-29465
CWE-119,CVE-2022-30937
CWE-119,CVE-2022-30938
CWE-786,CVE-2022-0522
CWE-786,CVE-2022-0351
CWE-273,CVE-2020-24361
CWE-273,CVE-2020-14300
CWE-273,CVE-2020-14298
CWE-273,CVE-2021-3982
CWE-273,CVE-2021-37839
CWE-273,CVE-2021-36762
CWE-273,CVE-2021-36372
CWE-273,CVE-2022-0358
CWE-78,CVE-2022-22684
CWE-78,CVE-2020-9478
CWE-78,CVE-2020-9463
CWE-78,CVE-2020-9436
CWE-78,CVE-2020-9377
CWE-78,CVE-2020-9374
CWE-78,CVE-2020-9054
CWE-78,CVE-2020-9027
CWE-78,CVE-2020-9026
CWE-78,CVE-2020-9021
CWE-78,CVE-2020-9020
CWE-78,CVE-2020-8963
CWE-78,CVE-2020-8958
CWE-78,CVE-2020-8949
CWE-78,CVE-2020-8947
CWE-78,CVE-2020-8946
CWE-78,CVE-2020-8858
CWE-78,CVE-2020-8816
CWE-78,CVE-2020-8813
CWE-78,CVE-2020-8797
CWE-78,CVE-2020-8654
CWE-78,CVE-2020-8605
CWE-78,CVE-2020-8515
CWE-78,CVE-2020-8466
CWE-78,CVE-2020-8438
CWE-78,CVE-2020-8429
CWE-78,CVE-2020-8273
CWE-78,CVE-2020-8270
CWE-78,CVE-2020-8233
CWE-78,CVE-2020-8188
CWE-78,CVE-2020-8186
CWE-78,CVE-2020-8178
CWE-78,CVE-2020-8171
CWE-78,CVE-2020-8130
CWE-78,CVE-2020-8126
CWE-78,CVE-2020-8105
CWE-78,CVE-2020-7980
CWE-78,CVE-2020-7879
CWE-78,CVE-2020-7825
CWE-78,CVE-2020-7805
CWE-78,CVE-2020-7804
CWE-78,CVE-2020-7794
CWE-78,CVE-2020-7789
CWE-78,CVE-2020-7786
CWE-78,CVE-2020-7785
CWE-78,CVE-2020-7784
CWE-78,CVE-2020-7782
CWE-78,CVE-2020-7781
CWE-78,CVE-2020-7778
CWE-78,CVE-2020-7775
CWE-78,CVE-2020-7752
CWE-78,CVE-2020-7735
CWE-78,CVE-2020-7730
CWE-78,CVE-2020-7712
CWE-78,CVE-2020-7698
